DateTime, Sensor, Temperature (Celcius), Relative Humidity (%), Pressure (hPa)
2017-11-06 00:00:25 +0800, BME280, 26.549999, 54.756836, 1015.892
2017-11-06 00:00:57 +0800, BME280, 26.549999, 54.757812, 1015.907
2017-11-06 00:01:28 +0800, BME280, 26.580000, 54.760742, 1015.925
2017-11-06 00:02:00 +0800, BME280, 26.549999, 54.756836, 1015.888
2017-11-06 00:02:31 +0800, BME280, 26.549999, 54.756836, 1015.870
2017-11-06 00:03:03 +0800, BME280, 26.570000, 54.770508, 1015.912
2017-11-06 00:03:35 +0800, BME280, 26.570000, 54.770508, 1016.040
2017-11-06 00:04:06 +0800, BME280, 26.549999, 54.768555, 1015.955
2017-11-06 00:04:38 +0800, BME280, 26.540001, 54.778320, 1015.927
2017-11-06 00:05:10 +0800, BME280, 26.570000, 54.792969, 1015.984
2017-11-06 00:05:41 +0800, BME280, 26.580000, 54.783203, 1015.981
2017-11-06 00:06:13 +0800, BME280, 26.540001, 54.766602, 1015.956
2017-11-06 00:06:44 +0800, BME280, 26.570000, 54.792969, 1015.961
2017-11-06 00:07:15 +0800, BME280, 26.549999, 54.768555, 1015.930
2017-11-06 00:07:47 +0800, BME280, 26.559999, 54.847656, 1015.920
2017-11-06 00:08:18 +0800, BME280, 26.540001, 54.868164, 1015.896
2017-11-06 00:08:49 +0800, BME280, 26.540001, 54.868164, 1015.888
2017-11-06 00:09:21 +0800, BME280, 26.570000, 54.926758, 1015.855
2017-11-06 00:09:53 +0800, BME280, 26.549999, 54.958008, 1015.850
2017-11-06 00:10:24 +0800, BME280, 26.549999, 54.980469, 1015.855
2017-11-06 00:10:56 +0800, BME280, 26.580000, 55.007812, 1015.928
2017-11-06 00:11:27 +0800, BME280, 26.540001, 55.046875, 1015.842
2017-11-06 00:11:59 +0800, BME280, 26.580000, 55.107422, 1015.885
2017-11-06 00:12:30 +0800, BME280, 26.549999, 55.093750, 1015.879
2017-11-06 00:13:02 +0800, BME280, 26.580000, 55.140625, 1015.898
2017-11-06 00:13:33 +0800, BME280, 26.559999, 55.216797, 1015.898
2017-11-06 00:14:05 +0800, BME280, 26.580000, 55.253906, 1015.930
2017-11-06 00:14:36 +0800, BME280, 26.559999, 55.239258, 1015.884
2017-11-06 00:15:07 +0800, BME280, 26.580000, 55.208984, 1015.940
2017-11-06 00:15:39 +0800, BME280, 26.590000, 55.343750, 1015.914
2017-11-06 00:16:10 +0800, BME280, 26.570000, 55.306641, 1015.883
2017-11-06 00:16:42 +0800, BME280, 26.570000, 55.453125, 1015.922
2017-11-06 00:17:13 +0800, BME280, 26.590000, 55.466797, 1015.921
2017-11-06 00:17:45 +0800, BME280, 26.570000, 55.429688, 1015.853
2017-11-06 00:18:16 +0800, BME280, 26.600000, 55.512695, 1015.911
2017-11-06 00:18:48 +0800, BME280, 26.570000, 55.384766, 1015.858
2017-11-06 00:19:19 +0800, BME280, 26.570000, 55.643555, 1015.839
2017-11-06 00:19:50 +0800, BME280, 26.590000, 55.522461, 1015.866
2017-11-06 00:20:22 +0800, BME280, 26.590000, 55.511719, 1015.848
2017-11-06 00:20:53 +0800, BME280, 26.580000, 55.711914, 1015.827
2017-11-06 00:21:25 +0800, BME280, 26.580000, 55.655273, 1015.818
2017-11-06 00:21:56 +0800, BME280, 26.580000, 55.723633, 1015.804
2017-11-06 00:22:28 +0800, BME280, 26.570000, 55.676758, 1015.780
2017-11-06 00:22:59 +0800, BME280, 26.590000, 55.803711, 1015.774
2017-11-06 00:23:30 +0800, BME280, 26.600000, 55.624023, 1015.754
2017-11-06 00:24:02 +0800, BME280, 26.600000, 55.771484, 1015.787
2017-11-06 00:24:33 +0800, BME280, 26.590000, 55.992188, 1015.737
2017-11-06 00:25:05 +0800, BME280, 26.570000, 55.799805, 1015.677
2017-11-06 00:25:36 +0800, BME280, 26.590000, 55.959961, 1015.702
2017-11-06 00:26:07 +0800, BME280, 26.580000, 55.778320, 1015.687
2017-11-06 00:26:39 +0800, BME280, 26.600000, 55.814453, 1015.686
2017-11-06 00:27:10 +0800, BME280, 26.580000, 55.968750, 1015.667
2017-11-06 00:27:42 +0800, BME280, 26.600000, 56.073242, 1015.706
2017-11-06 00:28:13 +0800, BME280, 26.580000, 56.013672, 1015.639
2017-11-06 00:28:45 +0800, BME280, 26.580000, 56.092773, 1015.628
2017-11-06 00:29:16 +0800, BME280, 26.590000, 56.260742, 1015.670
2017-11-06 00:29:47 +0800, BME280, 26.600000, 56.073242, 1015.692
2017-11-06 00:30:19 +0800, BME280, 26.580000, 56.294922, 1015.671
2017-11-06 00:30:50 +0800, BME280, 26.600000, 56.251953, 1015.674
2017-11-06 00:31:22 +0800, BME280, 26.580000, 56.082031, 1015.654
2017-11-06 00:31:53 +0800, BME280, 26.600000, 56.375000, 1015.674
