DateTime, Sensor, Temperature (Celcius), Relative Humidity (%), Pressure (hPa)
2018-04-02 00:00:13 +0800, BME280, 25.660000, 55.118164, 1010.702
2018-04-02 00:00:53 +0800, BME280, 25.660000, 55.140625, 1010.726
2018-04-02 00:01:25 +0800, BME280, 25.660000, 55.119141, 1010.722
2018-04-02 00:02:03 +0800, BME280, 25.650000, 55.106445, 1010.704
2018-04-02 00:02:39 +0800, BME280, 25.660000, 55.129883, 1010.696
2018-04-02 00:03:19 +0800, BME280, 25.650000, 55.106445, 1010.742
2018-04-02 00:03:54 +0800, BME280, 25.660000, 55.118164, 1010.708
2018-04-02 00:04:28 +0800, BME280, 25.660000, 55.106445, 1010.735
2018-04-02 00:05:00 +0800, BME280, 25.660000, 55.106445, 1010.705
2018-04-02 00:05:31 +0800, BME280, 25.660000, 55.128906, 1010.765
2018-04-02 00:06:06 +0800, BME280, 25.660000, 55.118164, 1010.774
2018-04-02 00:06:38 +0800, BME280, 25.639999, 55.138672, 1010.749
2018-04-02 00:07:09 +0800, BME280, 25.639999, 55.149414, 1010.718
2018-04-02 00:07:41 +0800, BME280, 25.650000, 55.161133, 1010.748
2018-04-02 00:08:12 +0800, BME280, 25.639999, 55.149414, 1010.758
2018-04-02 00:08:55 +0800, BME280, 25.650000, 55.150391, 1010.727
2018-04-02 00:09:27 +0800, BME280, 25.639999, 55.161133, 1010.773
2018-04-02 00:11:10 +0800, BME280, 25.650000, 55.116211, 1010.724
2018-04-02 00:11:41 +0800, BME280, 25.650000, 55.116211, 1010.765
2018-04-02 00:12:13 +0800, BME280, 25.650000, 55.094727, 1010.721
2018-04-02 00:12:47 +0800, BME280, 25.639999, 55.150391, 1010.713
2018-04-02 00:13:24 +0800, BME280, 25.639999, 55.160156, 1010.708
2018-04-02 00:13:56 +0800, BME280, 25.639999, 55.195312, 1010.744
2018-04-02 00:14:28 +0800, BME280, 25.650000, 55.105469, 1010.739
2018-04-02 00:15:03 +0800, BME280, 25.639999, 55.127930, 1010.704
2018-04-02 00:15:37 +0800, BME280, 25.639999, 55.105469, 1010.727
2018-04-02 00:17:13 +0800, BME280, 25.639999, 55.126953, 1010.709
2018-04-02 00:17:45 +0800, BME280, 25.639999, 55.127930, 1010.769
2018-04-02 00:18:18 +0800, BME280, 25.639999, 55.116211, 1010.709
2018-04-02 00:18:49 +0800, BME280, 25.629999, 55.092773, 1010.712
2018-04-02 00:19:21 +0800, BME280, 25.639999, 55.137695, 1010.701
2018-04-02 00:19:56 +0800, BME280, 25.650000, 55.116211, 1010.726
2018-04-02 00:20:27 +0800, BME280, 25.650000, 55.083008, 1010.722
2018-04-02 00:21:06 +0800, BME280, 25.650000, 55.094727, 1010.723
2018-04-02 00:21:46 +0800, BME280, 25.639999, 55.116211, 1010.727
2018-04-02 00:22:18 +0800, BME280, 25.639999, 55.094727, 1010.703
2018-04-02 00:22:53 +0800, BME280, 25.650000, 55.116211, 1010.696
2018-04-02 00:24:26 +0800, BME280, 25.580000, 55.074219, 1010.600
2018-04-02 00:25:00 +0800, BME280, 25.650000, 55.072266, 1010.719
2018-04-02 00:25:34 +0800, BME280, 25.639999, 55.105469, 1010.722
2018-04-02 00:26:08 +0800, BME280, 25.650000, 55.094727, 1010.703
2018-04-02 00:26:50 +0800, BME280, 25.650000, 55.038086, 1010.685
2018-04-02 00:27:22 +0800, BME280, 25.639999, 55.082031, 1010.691
2018-04-02 00:27:53 +0800, BME280, 25.650000, 55.072266, 1010.715
2018-04-02 00:28:30 +0800, BME280, 25.639999, 55.092773, 1010.709
2018-04-02 00:29:05 +0800, BME280, 25.620001, 55.068359, 1010.640
2018-04-02 00:29:43 +0800, BME280, 25.639999, 55.092773, 1010.694
2018-04-02 00:30:14 +0800, BME280, 25.650000, 55.060547, 1010.714
2018-04-02 00:30:47 +0800, BME280, 25.650000, 55.038086, 1010.672
2018-04-02 00:31:19 +0800, BME280, 25.650000, 55.049805, 1010.673
2018-04-02 00:31:57 +0800, BME280, 25.650000, 55.049805, 1010.683
2018-04-02 00:32:31 +0800, BME280, 25.650000, 55.073242, 1010.680
2018-04-02 00:33:03 +0800, BME280, 25.660000, 55.050781, 1010.663
2018-04-02 00:33:34 +0800, BME280, 25.639999, 55.071289, 1010.611
2018-04-02 00:34:12 +0800, BME280, 25.639999, 55.060547, 1010.670
2018-04-02 00:34:44 +0800, BME280, 25.639999, 55.071289, 1010.652
2018-04-02 00:35:17 +0800, BME280, 25.639999, 55.082031, 1010.652
2018-04-02 00:35:55 +0800, BME280, 25.629999, 55.047852, 1010.664
2018-04-02 00:36:27 +0800, BME280, 25.629999, 55.091797, 1010.607
2018-04-02 00:36:59 +0800, BME280, 25.629999, 55.091797, 1010.617
2018-04-02 00:37:31 +0800, BME280, 25.629999, 55.069336, 1010.601
2018-04-02 00:38:09 +0800, BME280, 25.629999, 55.058594, 1010.615
2018-04-02 00:38:45 +0800, BME280, 25.639999, 55.071289, 1010.615
2018-04-02 00:39:27 +0800, BME280, 25.639999, 55.083008, 1010.582
2018-04-02 00:39:59 +0800, BME280, 25.650000, 55.060547, 1010.594
2018-04-02 00:40:31 +0800, BME280, 25.639999, 55.082031, 1010.590
2018-04-02 00:41:18 +0800, BME280, 25.639999, 55.048828, 1010.581
2018-04-02 00:42:52 +0800, BME280, 25.639999, 55.038086, 1010.538
2018-04-02 00:43:33 +0800, BME280, 25.639999, 55.027344, 1010.525
2018-04-02 00:44:17 +0800, BME280, 25.639999, 54.994141, 1010.525
2018-04-02 00:44:49 +0800, BME280, 25.639999, 55.037109, 1010.504
2018-04-02 00:46:25 +0800, BME280, 25.639999, 55.016602, 1010.486
2018-04-02 00:46:58 +0800, BME280, 25.650000, 54.994141, 1010.528
2018-04-02 00:47:29 +0800, BME280, 25.639999, 55.048828, 1010.517
2018-04-02 00:48:06 +0800, BME280, 25.639999, 55.027344, 1010.504
2018-04-02 00:49:39 +0800, BME280, 25.650000, 55.016602, 1010.496
2018-04-02 00:50:14 +0800, BME280, 25.639999, 55.027344, 1010.503
2018-04-02 00:50:51 +0800, BME280, 25.650000, 55.004883, 1010.503
2018-04-02 00:51:22 +0800, BME280, 25.639999, 55.014648, 1010.487
2018-04-02 00:51:59 +0800, BME280, 25.650000, 54.994141, 1010.545
2018-04-02 00:52:30 +0800, BME280, 25.650000, 54.926758, 1010.510
2018-04-02 00:53:02 +0800, BME280, 25.639999, 55.048828, 1010.511
2018-04-02 00:53:35 +0800, BME280, 25.629999, 55.025391, 1010.498
2018-04-02 00:54:11 +0800, BME280, 25.629999, 55.025391, 1010.492
2018-04-02 00:54:49 +0800, BME280, 25.629999, 55.047852, 1010.492
2018-04-02 00:55:24 +0800, BME280, 25.629999, 55.047852, 1010.456
2018-04-02 00:56:00 +0800, BME280, 25.629999, 55.036133, 1010.467
2018-04-02 00:56:32 +0800, BME280, 25.639999, 55.082031, 1010.450
2018-04-02 00:57:03 +0800, BME280, 25.629999, 55.058594, 1010.475
2018-04-02 00:58:37 +0800, BME280, 25.629999, 55.069336, 1010.456
2018-04-02 00:59:10 +0800, BME280, 25.639999, 55.027344, 1010.424
2018-04-02 00:59:47 +0800, BME280, 25.639999, 55.027344, 1010.376
2018-04-02 01:00:21 +0800, BME280, 25.639999, 55.027344, 1010.351
2018-04-02 01:01:03 +0800, BME280, 25.639999, 55.048828, 1010.344
2018-04-02 01:01:35 +0800, BME280, 25.629999, 55.069336, 1010.317
2018-04-02 01:02:06 +0800, BME280, 25.629999, 55.069336, 1010.327
2018-04-02 01:02:38 +0800, BME280, 25.620001, 55.080078, 1010.327
2018-04-02 01:03:13 +0800, BME280, 25.620001, 55.090820, 1010.337
2018-04-02 01:03:48 +0800, BME280, 25.620001, 55.102539, 1010.344
2018-04-02 01:05:20 +0800, BME280, 25.610001, 55.134766, 1010.332
2018-04-02 01:05:54 +0800, BME280, 25.610001, 55.145508, 1010.306
2018-04-02 01:06:28 +0800, BME280, 25.600000, 55.177734, 1010.321
2018-04-02 01:07:10 +0800, BME280, 25.600000, 55.166992, 1010.317
2018-04-02 01:07:48 +0800, BME280, 25.600000, 55.155273, 1010.301
2018-04-02 01:08:39 +0800, BME280, 25.590000, 55.188477, 1010.307
2018-04-02 01:09:13 +0800, BME280, 25.590000, 55.209961, 1010.307
2018-04-02 01:09:49 +0800, BME280, 25.580000, 55.230469, 1010.307
2018-04-02 01:11:35 +0800, BME280, 25.590000, 55.254883, 1010.285
2018-04-02 01:12:07 +0800, BME280, 25.580000, 55.231445, 1010.259
2018-04-02 01:12:39 +0800, BME280, 25.570000, 55.241211, 1010.258
2018-04-02 01:14:12 +0800, BME280, 25.580000, 55.218750, 1010.240
2018-04-02 01:14:46 +0800, BME280, 25.580000, 55.252930, 1010.242
2018-04-02 01:15:17 +0800, BME280, 25.570000, 55.241211, 1010.226
2018-04-02 01:15:49 +0800, BME280, 25.580000, 55.231445, 1010.247
2018-04-02 01:16:24 +0800, BME280, 25.590000, 55.276367, 1010.257
2018-04-02 01:16:56 +0800, BME280, 25.580000, 55.276367, 1010.237
2018-04-02 01:17:29 +0800, BME280, 25.590000, 55.287109, 1010.228
2018-04-02 01:18:01 +0800, BME280, 25.590000, 55.276367, 1010.247
2018-04-02 01:18:39 +0800, BME280, 25.580000, 55.264648, 1010.221
2018-04-02 01:19:29 +0800, BME280, 25.580000, 55.276367, 1010.249
2018-04-02 01:20:00 +0800, BME280, 25.580000, 55.296875, 1010.238
2018-04-02 01:20:35 +0800, BME280, 25.570000, 55.308594, 1010.201
2018-04-02 01:21:13 +0800, BME280, 25.580000, 55.308594, 1010.205
2018-04-02 01:21:50 +0800, BME280, 25.570000, 55.286133, 1010.194
2018-04-02 01:22:26 +0800, BME280, 25.580000, 55.298828, 1010.209
2018-04-02 01:22:57 +0800, BME280, 25.580000, 55.286133, 1010.176
2018-04-02 01:23:30 +0800, BME280, 25.570000, 55.296875, 1010.139
2018-04-02 01:24:06 +0800, BME280, 25.580000, 55.286133, 1010.139
2018-04-02 01:24:44 +0800, BME280, 25.570000, 55.286133, 1010.148
2018-04-02 01:25:15 +0800, BME280, 25.559999, 55.307617, 1010.128
2018-04-02 01:25:56 +0800, BME280, 25.570000, 55.286133, 1010.113
2018-04-02 01:27:39 +0800, BME280, 25.570000, 55.331055, 1010.077
2018-04-02 01:28:10 +0800, BME280, 25.559999, 55.262695, 1010.091
2018-04-02 01:28:42 +0800, BME280, 25.570000, 55.331055, 1010.090
2018-04-02 01:29:21 +0800, BME280, 25.559999, 55.307617, 1010.084
2018-04-02 01:29:53 +0800, BME280, 25.570000, 55.353516, 1010.120
2018-04-02 01:30:24 +0800, BME280, 25.559999, 55.305664, 1010.072
2018-04-02 01:30:56 +0800, BME280, 25.570000, 55.319336, 1010.122
2018-04-02 01:31:39 +0800, BME280, 25.570000, 55.330078, 1010.105
2018-04-02 01:32:20 +0800, BME280, 25.559999, 55.239258, 1010.086
2018-04-02 01:34:00 +0800, BME280, 25.559999, 55.229492, 1010.114
2018-04-02 01:34:42 +0800, BME280, 25.570000, 55.273438, 1010.167
2018-04-02 01:35:23 +0800, BME280, 25.570000, 55.163086, 1010.165
2018-04-02 01:35:54 +0800, BME280, 25.570000, 55.208008, 1010.121
2018-04-02 01:36:28 +0800, BME280, 25.570000, 55.275391, 1010.103
2018-04-02 01:37:00 +0800, BME280, 25.580000, 55.331055, 1010.133
2018-04-02 01:38:34 +0800, BME280, 25.570000, 55.208008, 1010.081
2018-04-02 01:39:17 +0800, BME280, 25.570000, 55.263672, 1010.088
2018-04-02 01:39:48 +0800, BME280, 25.570000, 55.286133, 1010.102
2018-04-02 01:40:21 +0800, BME280, 25.559999, 55.285156, 1010.096
2018-04-02 01:40:53 +0800, BME280, 25.559999, 55.318359, 1010.079
2018-04-02 01:41:24 +0800, BME280, 25.570000, 55.250977, 1010.087
2018-04-02 01:41:58 +0800, BME280, 25.570000, 55.285156, 1010.033
2018-04-02 01:42:29 +0800, BME280, 25.570000, 55.351562, 1010.094
