DateTime, Sensor, Temperature (Celcius), Relative Humidity (%), Pressure (hPa)
2017-09-16 00:00:22 +0800, BME280, 26.850000, 56.708008, 1006.171
2017-09-16 00:00:53 +0800, BME280, 26.830000, 56.705078, 1006.150
2017-09-16 00:01:25 +0800, BME280, 26.840000, 56.694336, 1006.116
2017-09-16 00:01:56 +0800, BME280, 26.830000, 56.616211, 1006.150
2017-09-16 00:02:28 +0800, BME280, 26.820000, 56.189453, 1006.140
2017-09-16 00:03:00 +0800, BME280, 26.820000, 55.975586, 1006.167
2017-09-16 00:03:32 +0800, BME280, 26.820000, 55.863281, 1006.160
2017-09-16 00:04:03 +0800, BME280, 26.820000, 55.662109, 1006.178
2017-09-16 00:04:35 +0800, BME280, 26.809999, 55.628906, 1006.179
2017-09-16 00:05:07 +0800, BME280, 26.820000, 55.583984, 1006.218
2017-09-16 00:05:38 +0800, BME280, 26.809999, 55.695312, 1006.186
2017-09-16 00:06:10 +0800, BME280, 26.809999, 55.740234, 1006.210
2017-09-16 00:06:41 +0800, BME280, 26.820000, 55.719727, 1006.207
2017-09-16 00:07:13 +0800, BME280, 26.820000, 55.719727, 1006.230
2017-09-16 00:07:45 +0800, BME280, 26.830000, 55.821289, 1006.232
2017-09-16 00:08:17 +0800, BME280, 26.830000, 55.876953, 1006.183
2017-09-16 00:08:48 +0800, BME280, 26.840000, 56.057617, 1006.240
2017-09-16 00:09:20 +0800, BME280, 26.850000, 55.990234, 1006.223
2017-09-16 00:09:51 +0800, BME280, 26.850000, 56.125977, 1006.236
2017-09-16 00:10:22 +0800, BME280, 26.870001, 56.216797, 1006.256
2017-09-16 00:10:54 +0800, BME280, 26.870001, 56.285156, 1006.273
2017-09-16 00:11:25 +0800, BME280, 26.879999, 56.286133, 1006.270
2017-09-16 00:11:57 +0800, BME280, 26.809999, 56.253906, 1006.210
2017-09-16 00:12:29 +0800, BME280, 26.879999, 56.251953, 1006.252
2017-09-16 00:13:00 +0800, BME280, 26.879999, 56.230469, 1006.278
2017-09-16 00:13:32 +0800, BME280, 26.879999, 56.263672, 1006.284
2017-09-16 00:14:03 +0800, BME280, 26.879999, 56.375977, 1006.288
2017-09-16 00:14:35 +0800, BME280, 26.879999, 56.419922, 1006.291
2017-09-16 00:15:06 +0800, BME280, 26.879999, 56.431641, 1006.293
2017-09-16 00:15:38 +0800, BME280, 26.889999, 56.455078, 1006.320
2017-09-16 00:16:09 +0800, BME280, 26.889999, 56.444336, 1006.308
2017-09-16 00:16:40 +0800, BME280, 26.889999, 56.477539, 1006.302
2017-09-16 00:17:12 +0800, BME280, 26.889999, 56.533203, 1006.296
2017-09-16 00:17:44 +0800, BME280, 26.879999, 56.565430, 1006.301
2017-09-16 00:18:15 +0800, BME280, 26.889999, 56.589844, 1006.322
2017-09-16 00:18:47 +0800, BME280, 26.889999, 56.589844, 1006.335
2017-09-16 00:19:18 +0800, BME280, 26.889999, 56.589844, 1006.326
2017-09-16 00:19:50 +0800, BME280, 26.889999, 56.589844, 1006.332
2017-09-16 00:20:21 +0800, BME280, 26.889999, 56.623047, 1006.342
2017-09-16 00:20:53 +0800, BME280, 26.870001, 56.632812, 1006.343
2017-09-16 00:21:24 +0800, BME280, 26.889999, 56.645508, 1006.339
2017-09-16 00:21:56 +0800, BME280, 26.889999, 56.656250, 1006.341
2017-09-16 00:22:27 +0800, BME280, 26.900000, 56.669922, 1006.329
2017-09-16 00:22:59 +0800, BME280, 26.900000, 56.636719, 1006.377
2017-09-16 00:23:31 +0800, BME280, 26.889999, 56.658203, 1006.344
2017-09-16 00:24:03 +0800, BME280, 26.889999, 56.667969, 1006.354
2017-09-16 00:24:35 +0800, BME280, 26.900000, 56.669922, 1006.367
2017-09-16 00:25:06 +0800, BME280, 26.900000, 56.669922, 1006.361
2017-09-16 00:25:38 +0800, BME280, 26.900000, 56.692383, 1006.313
2017-09-16 00:26:09 +0800, BME280, 26.900000, 56.714844, 1006.348
2017-09-16 00:26:41 +0800, BME280, 26.900000, 56.726562, 1006.335
2017-09-16 00:27:13 +0800, BME280, 26.910000, 56.714844, 1006.350
2017-09-16 00:27:44 +0800, BME280, 26.910000, 56.692383, 1006.325
